-0.14	0.971303	0.971259	0.400176	0.400129
-0.13	0.975174	0.97513	0.374047	0.374003
-0.12	0.978782	0.978737	0.347393	0.347352
-0.11	0.98212	0.982075	0.320247	0.320209
-0.1	0.985185	0.985139	0.292643	0.292608
-0.09	0.987972	0.987925	0.264617	0.264585
-0.08	0.990476	0.990429	0.236207	0.236178
-0.07	0.992695	0.992647	0.207452	0.207426
-0.06	0.994624	0.994576	0.178391	0.178369
-0.05	0.996262	0.996213	0.149067	0.149049
-0.04	0.997605	0.997555	0.119521	0.119507
-0.03	0.998652	0.998602	0.0897979	0.0897867
-0.02	0.9994	0.99935	0.05994	0.0599326
-0.01	0.99985	0.9998	0.0299925	0.0299888
0	1	0.99995	-0	4.44089e-12
0.01	0.99985	0.9998	-0.0299925	-0.0299888
0.02	0.9994	0.99935	-0.05994	-0.0599326
0.03	0.998652	0.998602	-0.0897979	-0.0897867
0.04	0.997605	0.997555	-0.119521	-0.119507
0.05	0.996262	0.996213	-0.149067	-0.149049
0.06	0.994624	0.994576	-0.178391	-0.178369
0.07	0.992695	0.992647	-0.207452	-0.207426
0.08	0.990476	0.990429	-0.236207	-0.236178
0.09	0.987972	0.987925	-0.264617	-0.264585
0.1	0.985185	0.985139	-0.292643	-0.292608
0.11	0.98212	0.982075	-0.320247	-0.320209
0.12	0.978782	0.978737	-0.347393	-0.347352
0.13	0.975174	0.97513	-0.374047	-0.374003
0.14	0.971303	0.971259	-0.400176	-0.400129
0.15	0.967172	0.96713	-0.425749	-0.425701
0.16	0.962789	0.962748	-0.450739	-0.450688
0.17	0.95816	0.95812	-0.475117	-0.475064
0.18	0.953289	0.95325	-0.49886	-0.498805
0.19	0.948185	0.948147	-0.521943	-0.521887
0.2	0.942853	0.942816	-0.544348	-0.54429
0.21	0.9373	0.937264	-0.566056	-0.565996
0.22	0.931534	0.9315	-0.587049	-0.586988
0.23	0.925561	0.925528	-0.607314	-0.607253
0.24	0.91939	0.919358	-0.62684	-0.626777
0.25	0.913027	0.912997	-0.645615	-0.645552
0.26	0.90648	0.906451	-0.663633	-0.663569
0.27	0.899757	0.899729	-0.680887	-0.680823
0.28	0.892865	0.892838	-0.697373	-0.697309
0.29	0.885812	0.885787	-0.71309	-0.713026
